,Location,Date,CCG,Radius,lat/long,distance_from_LHR,Pollutant,Indicator Value (R µg/m3)
2286,Richmond Upon Thames - Castelnau,2007,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2287,Richmond Upon Thames - Castelnau,2008,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2288,Richmond Upon Thames - Castelnau,2009,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2289,Richmond Upon Thames - Castelnau,2010,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2290,Richmond Upon Thames - Castelnau,2011,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2291,Richmond Upon Thames - Castelnau,2012,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2292,Richmond Upon Thames - Castelnau,2013,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2293,Richmond Upon Thames - Castelnau,2014,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2294,Richmond Upon Thames - Castelnau,2015,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2295,Richmond Upon Thames - Castelnau,2016,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2296,Richmond Upon Thames - Castelnau,2017,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2297,Richmond Upon Thames - Castelnau,2018,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2298,Richmond Upon Thames - Castelnau,2019,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2299,Richmond Upon Thames - Castelnau,2020,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Oxides of Nitrogen,
2300,Richmond Upon Thames - Chertsey Road,2016,South West London,Inner,"[51.45203867, -0.345765758]",7.780183031897316,Oxides of Nitrogen,
2301,Richmond Upon Thames - Chertsey Road,2017,South West London,Inner,"[51.45203867, -0.345765758]",7.780183031897316,Oxides of Nitrogen,
2302,Richmond Upon Thames - Chertsey Road,2018,South West London,Inner,"[51.45203867, -0.345765758]",7.780183031897316,Oxides of Nitrogen,
2303,Richmond Upon Thames - Chertsey Road,2019,South West London,Inner,"[51.45203867, -0.345765758]",7.780183031897316,Oxides of Nitrogen,
2304,Richmond Upon Thames - Chertsey Road,2020,South West London,Inner,"[51.45203867, -0.345765758]",7.780183031897316,Oxides of Nitrogen,
2305,Slough Brands Hill London Road,2017,East Berkshire,Inner,"[51.48959, -0.537391]",6.152205147334794,Oxides of Nitrogen,
2306,Slough Brands Hill London Road,2018,East Berkshire,Inner,"[51.48959, -0.537391]",6.152205147334794,Oxides of Nitrogen,
2307,Slough Brands Hill London Road,2019,East Berkshire,Inner,"[51.48959, -0.537391]",6.152205147334794,Oxides of Nitrogen,
2308,Slough Brands Hill London Road,2020,East Berkshire,Inner,"[51.48959, -0.537391]",6.152205147334794,Oxides of Nitrogen,
2309,Slough Chalvey,2005,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2310,Slough Chalvey,2006,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2311,Slough Chalvey,2007,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2312,Slough Chalvey,2008,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2313,Slough Chalvey,2009,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2314,Slough Chalvey,2010,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2315,Slough Chalvey,2011,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2316,Slough Chalvey,2012,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2317,Slough Chalvey,2013,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2318,Slough Chalvey,2014,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2319,Slough Chalvey,2015,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2320,Slough Chalvey,2016,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2321,Slough Chalvey,2017,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2322,Slough Chalvey,2018,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2323,Slough Chalvey,2019,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2324,Slough Chalvey,2020,East Berkshire,Inner,"[51.5071681, -0.5975215]",10.742600211679626,Oxides of Nitrogen,
2325,Slough Colnbrook,2004,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2326,Slough Colnbrook,2005,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2327,Slough Colnbrook,2006,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2328,Slough Colnbrook,2007,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2329,Slough Colnbrook,2008,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2330,Slough Colnbrook,2009,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2331,Slough Colnbrook,2010,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2332,Slough Colnbrook,2011,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2333,Slough Colnbrook,2012,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2334,Slough Colnbrook,2013,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2335,Slough Colnbrook,2014,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2336,Slough Colnbrook,2015,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2337,Slough Colnbrook,2016,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2338,Slough Colnbrook,2017,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2339,Slough Colnbrook,2018,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2340,Slough Colnbrook,2019,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2341,Slough Colnbrook,2020,East Berkshire,Inner,"[51.48403276, -0.525212056]",5.152631160327672,Oxides of Nitrogen,
2342,Slough Colnbrook Osiris,2005,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2343,Slough Colnbrook Osiris,2006,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2344,Slough Colnbrook Osiris,2007,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2345,Slough Colnbrook Osiris,2008,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2346,Slough Colnbrook Osiris,2009,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2347,Slough Colnbrook Osiris,2010,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2348,Slough Colnbrook Osiris,2011,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2349,Slough Colnbrook Osiris,2012,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2350,Slough Colnbrook Osiris,2013,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2351,Slough Colnbrook Osiris,2014,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2352,Slough Colnbrook Osiris,2015,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2353,Slough Colnbrook Osiris,2016,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2354,Slough Colnbrook Osiris,2017,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2355,Slough Colnbrook Osiris,2018,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2356,Slough Colnbrook Osiris,2019,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2357,Slough Colnbrook Osiris,2020,East Berkshire,Inner,"[51.480973, -0.510398]",4.071974159390095,Oxides of Nitrogen,
2358,Slough Lakeside 1 Osiris,2005,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2359,Slough Lakeside 1 Osiris,2006,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2360,Slough Lakeside 1 Osiris,2007,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2361,Slough Lakeside 1 Osiris,2008,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2362,Slough Lakeside 1 Osiris,2009,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2363,Slough Lakeside 1 Osiris,2010,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2364,Slough Lakeside 1 Osiris,2011,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2365,Slough Lakeside 1 Osiris,2012,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2366,Slough Lakeside 1 Osiris,2013,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2367,Slough Lakeside 1 Osiris,2014,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2368,Slough Lakeside 1 Osiris,2015,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2369,Slough Lakeside 1 Osiris,2016,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2370,Slough Lakeside 1 Osiris,2017,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2371,Slough Lakeside 1 Osiris,2018,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2372,Slough Lakeside 1 Osiris,2019,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2373,Slough Lakeside 1 Osiris,2020,East Berkshire,Inner,"[51.484326, -0.5085]",4.077115396361321,Oxides of Nitrogen,
2374,Slough Lakeside 2,2007,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2375,Slough Lakeside 2,2008,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2376,Slough Lakeside 2,2009,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2377,Slough Lakeside 2,2010,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2378,Slough Lakeside 2,2011,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2379,Slough Lakeside 2,2012,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2380,Slough Lakeside 2,2013,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2381,Slough Lakeside 2,2014,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2382,Slough Lakeside 2,2015,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2383,Slough Lakeside 2,2016,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2384,Slough Lakeside 2,2017,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2385,Slough Lakeside 2,2018,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2386,Slough Lakeside 2,2019,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2387,Slough Lakeside 2,2020,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2388,Slough Lakeside 2 Osiris,2007,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2389,Slough Lakeside 2 Osiris,2008,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2390,Slough Lakeside 2 Osiris,2009,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2391,Slough Lakeside 2 Osiris,2010,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2392,Slough Lakeside 2 Osiris,2011,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2393,Slough Lakeside 2 Osiris,2012,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2394,Slough Lakeside 2 Osiris,2013,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2395,Slough Lakeside 2 Osiris,2014,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2396,Slough Lakeside 2 Osiris,2015,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2397,Slough Lakeside 2 Osiris,2016,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2398,Slough Lakeside 2 Osiris,2017,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2399,Slough Lakeside 2 Osiris,2018,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2400,Slough Lakeside 2 Osiris,2019,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2401,Slough Lakeside 2 Osiris,2020,East Berkshire,Inner,"[51.487764, -0.502656]",3.88710074154309,Oxides of Nitrogen,
2402,Slough Town Centre A4,2004,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2403,Slough Town Centre A4,2005,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2404,Slough Town Centre A4,2006,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2405,Slough Town Centre A4,2007,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2406,Slough Town Centre A4,2008,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2407,Slough Town Centre A4,2009,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2408,Slough Town Centre A4,2010,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2409,Slough Town Centre A4,2011,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2410,Slough Town Centre A4,2012,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2411,Slough Town Centre A4,2013,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2412,Slough Town Centre A4,2014,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2413,Slough Town Centre A4,2015,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2414,Slough Town Centre A4,2016,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2415,Slough Town Centre A4,2017,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2416,Slough Town Centre A4,2018,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2417,Slough Town Centre A4,2019,East Berkshire,Inner,"[51.5122682, -0.6128291]",11.939040918739165,Oxides of Nitrogen,
2418,Slough Town Centre Wellington Street,2017,East Berkshire,Inner,"[51.508633, -0.583296]",9.910018575166019,Oxides of Nitrogen,
2419,Slough Town Centre Wellington Street,2018,East Berkshire,Inner,"[51.508633, -0.583296]",9.910018575166019,Oxides of Nitrogen,
2420,Slough Town Centre Wellington Street,2019,East Berkshire,Inner,"[51.508633, -0.583296]",9.910018575166019,Oxides of Nitrogen,
2421,Slough Town Centre Wellington Street,2020,East Berkshire,Inner,"[51.508633, -0.583296]",9.910018575166019,Oxides of Nitrogen,
2422,Slough Windmill Bath Road,2017,East Berkshire,Inner,"[51.51223, -0.610393]",11.782483837402035,Oxides of Nitrogen,
2423,Slough Windmill Bath Road,2018,East Berkshire,Inner,"[51.51223, -0.610393]",11.782483837402035,Oxides of Nitrogen,
2424,Slough Windmill Bath Road,2019,East Berkshire,Inner,"[51.51223, -0.610393]",11.782483837402035,Oxides of Nitrogen,
2425,Slough Windmill Bath Road,2020,East Berkshire,Inner,"[51.51223, -0.610393]",11.782483837402035,Oxides of Nitrogen,
2426,Spelthorne Sunbury Cross,2017,Surrey Heartlands,Inner,"[51.42025, -0.418515]",6.064322718541228,Oxides of Nitrogen,
2427,Spelthorne Sunbury Cross,2018,Surrey Heartlands,Inner,"[51.42025, -0.418515]",6.064322718541228,Oxides of Nitrogen,
2428,Spelthorne Sunbury Cross,2019,Surrey Heartlands,Inner,"[51.42025, -0.418515]",6.064322718541228,Oxides of Nitrogen,
2429,Spelthorne Sunbury Cross,2020,Surrey Heartlands,Inner,"[51.42025, -0.418515]",6.064322718541228,Oxides of Nitrogen,
2430,Broadway,2004,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,Oxides of Nitrogen,
2431,Brook Green,2004,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2432,Oxford High St,2004,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2433,Oxford St Ebbes (Cal Club),2004,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2434,Watford Roadside,2004,Watford,Outer,"[51.6549844, -0.391508358]",21.020081286485244,Oxides of Nitrogen,
2435,Watford Town Hall,2004,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2436,Broadway,2005,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,Oxides of Nitrogen,
2437,Brook Green,2005,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2438,Oxford High St,2005,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2439,Oxford St Ebbes (Cal Club),2005,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2440,Scrubs Lane,2005,Hammersmith and Fulham,Outer,"[51.5197717, -0.2280793]",16.6089314874199,Oxides of Nitrogen,
2441,Watford Roadside,2005,Watford,Outer,"[51.6549844, -0.391508358]",21.020081286485244,Oxides of Nitrogen,
2442,Watford Town Hall,2005,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2443,Broadway,2006,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,Oxides of Nitrogen,
2444,Brook Green,2006,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2445,Oxford High St,2006,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2446,Oxford St Ebbes (Cal Club),2006,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2447,Reading Caversham Road,2006,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2448,Watford Roadside,2006,Watford,Outer,"[51.6549844, -0.391508358]",21.020081286485244,Oxides of Nitrogen,
2449,Watford Town Hall,2006,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2450,Broadway,2007,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,Oxides of Nitrogen,
2451,Brook Green,2007,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2452,Oxford High St,2007,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2453,Oxford St Ebbes (Cal Club),2007,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2454,Reading Caversham Road,2007,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2455,Reading Kings Road,2007,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2456,Reading Oxford Road,2007,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2457,Watford Roadside,2007,Watford,Outer,"[51.6549844, -0.391508358]",21.020081286485244,Oxides of Nitrogen,
2458,Watford Town Hall,2007,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2459,Broadway,2008,Hammersmith and Fulham,Outer,"[52.0353825, -1.8618609]",115.49575055290208,Oxides of Nitrogen,
2460,Brook Green,2008,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2461,Oxford High St,2008,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2462,Oxford St Ebbes (Cal Club),2008,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2463,Reading Caversham Road,2008,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2464,Reading Kings Road,2008,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2465,Reading Oxford Road,2008,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2466,Watford Town Hall,2008,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2467,Brook Green,2009,Hammersmith and Fulham,Outer,"[51.4960214, -0.2192533]",16.530576427614065,Oxides of Nitrogen,
2468,Oxford High St,2009,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2469,Oxford St Ebbes (Cal Club),2009,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2470,Reading Caversham Road,2009,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2471,Reading Kings Road,2009,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2472,Reading Oxford Road,2009,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2473,Watford Town Hall,2009,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2474,Oxford High St,2010,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2475,Oxford St Ebbes (Cal Club),2010,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2476,Reading Caversham Road,2010,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2477,Reading Kings Road,2010,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2478,Reading Oxford Road,2010,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2479,Watford Town Hall,2010,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2480,H&F Shepherd's Bush,2011,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,Oxides of Nitrogen,
2481,Oxford High St,2011,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2482,Oxford St Ebbes (Cal Club),2011,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2483,Reading Caversham Road,2011,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2484,Reading Kings Road,2011,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2485,Reading Oxford Road,2011,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2486,Watford Town Hall,2011,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2487,H&F Shepherd's Bush,2012,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,Oxides of Nitrogen,
2488,Oxford High St,2012,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2489,Oxford St Ebbes (Cal Club),2012,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2490,Reading Caversham Road,2012,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2491,Reading Kings Road,2012,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2492,Reading Oxford Road,2012,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2493,Watford Town Hall,2012,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
2494,H&F Shepherd's Bush,2013,Hammersmith and Fulham,Outer,"[51.532212, -0.232919]",16.81158952354593,Oxides of Nitrogen,
2495,Oxford High St,2013,Oxford,Outer,"[51.7520131, -1.2578499]",63.73340152099567,Oxides of Nitrogen,
2496,Oxford St Ebbes (Cal Club),2013,Oxford,Outer,"[51.744856, -1.260338]",63.50005045512467,Oxides of Nitrogen,
2497,Reading Caversham Road,2013,Reading,Outer,"[51.4591971, -0.9723236]",35.90616971065713,Oxides of Nitrogen,
2498,Reading Kings Road,2013,Reading,Outer,"[51.456659, -0.9696512]",35.732760087345866,Oxides of Nitrogen,
2499,Reading Oxford Road,2013,Reading,Outer,"[51.75397495, -1.2549151872177409]",63.66392471052878,Oxides of Nitrogen,
2500,Watford Town Hall,2013,Watford,Outer,"[51.6589841, -0.4032651]",21.305889510933422,Oxides of Nitrogen,
